0.2,0,26,26,26.0
0.2,1,84,110,55.0
0.2,2,-106,4,1.3333333333333333
0.2,3,88,92,23.0
0.2,4,-75,17,3.4
0.2,5,72,89,14.833333333333334
0.2,6,68,157,22.428571428571427
0.2,7,85,242,30.25
0.2,8,76,318,35.333333333333336
0.2,9,39,357,35.7
0.2,10,74,431,39.18181818181818
0.2,11,33,464,38.666666666666664
0.2,12,-16,448,34.46153846153846
0.2,13,-28,420,30.0
0.2,14,58,478,31.866666666666667
0.2,15,44,522,32.625
0.2,16,87,609,35.8235294117647
0.2,17,39,648,36.0
0.2,18,86,734,38.63157894736842
0.2,19,62,796,39.8
0.2,20,72,868,41.333333333333336
0.2,21,72,940,42.72727272727273
0.2,22,74,1014,44.08695652173913
0.2,23,-104,910,37.916666666666664
0.2,24,8,918,36.72
0.2,25,73,991,38.11538461538461
0.2,26,14,1005,37.22222222222222
0.2,27,24,1029,36.75
0.2,28,61,1090,37.58620689655172
0.2,29,49,1139,37.96666666666667
0.2,30,-97,1042,33.61290322580645
0.2,31,91,1133,35.40625
0.2,32,75,1208,36.60606060606061
0.2,33,94,1302,38.294117647058826
0.2,34,-46,1256,35.885714285714286
0.2,35,77,1333,37.02777777777778
0.2,36,-75,1258,34.0
0.2,37,-30,1228,32.31578947368421
0.2,38,80,1308,33.53846153846154
0.2,39,91,1399,34.975
0.2,40,80,1479,36.073170731707314
0.2,41,-203,1276,30.38095238095238
0.2,42,-13,1263,29.372093023255815
0.2,43,47,1310,29.772727272727273
0.2,44,92,1402,31.155555555555555
0.2,45,88,1490,32.391304347826086
0.2,46,63,1553,33.04255319148936
0.2,47,24,1577,32.854166666666664
0.2,48,-27,1550,31.632653061224488
0.2,49,40,1590,31.8
0.2,50,47,1637,32.09803921568628
0.2,51,59,1696,32.61538461538461
0.2,52,69,1765,33.301886792452834
0.2,53,93,1858,34.407407407407405
0.2,54,89,1947,35.4
0.2,55,80,2027,36.19642857142857
0.2,56,41,2068,36.280701754385966
0.2,57,35,2103,36.258620689655174
